Test Epoch 1, Loss: 3.7041, Accuracy: 0.1374
Test Epoch 2, Loss: 1.4283, Accuracy: 0.3218
Test Epoch 3, Loss: 0.7913, Accuracy: 0.3824
Test Epoch 4, Loss: 0.5618, Accuracy: 0.4333
Test Epoch 5, Loss: 0.4321, Accuracy: 0.5218
Test Epoch 6, Loss: 0.5268, Accuracy: 0.4997
Test Epoch 7, Loss: 0.2520, Accuracy: 0.6418
Test Epoch 8, Loss: 0.2783, Accuracy: 0.6554
Test Epoch 9, Loss: 0.1816, Accuracy: 0.7344
Test Epoch 10, Loss: 0.2447, Accuracy: 0.7004
Test Epoch 11, Loss: 0.2910, Accuracy: 0.7752
Test Epoch 12, Loss: 0.1438, Accuracy: 0.7473
Test Epoch 13, Loss: 0.1455, Accuracy: 0.8274
Test Epoch 14, Loss: 0.1668, Accuracy: 0.7831
Test Epoch 15, Loss: 0.3000, Accuracy: 0.7376
Test Epoch 16, Loss: 0.1796, Accuracy: 0.8345
Test Epoch 17, Loss: 0.2174, Accuracy: 0.8371
Test Epoch 18, Loss: 0.1329, Accuracy: 0.8174
Test Epoch 19, Loss: 0.2022, Accuracy: 0.7666
Test Epoch 20, Loss: 0.2108, Accuracy: 0.7517
Test Epoch 21, Loss: 0.1459, Accuracy: 0.8676
Test Epoch 22, Loss: 0.1503, Accuracy: 0.8202
Test Epoch 23, Loss: 0.1268, Accuracy: 0.8639
Test Epoch 24, Loss: 0.1683, Accuracy: 0.8613
Test Epoch 25, Loss: 0.2021, Accuracy: 0.9029
Test Epoch 26, Loss: 0.1145, Accuracy: 0.9284
Test Epoch 27, Loss: 0.1337, Accuracy: 0.9167
Test Epoch 28, Loss: 0.1305, Accuracy: 0.8789
Test Epoch 29, Loss: 0.1440, Accuracy: 0.8795
Test Epoch 30, Loss: 0.1582, Accuracy: 0.8691
Test Epoch 31, Loss: 0.1023, Accuracy: 0.8867
Test Epoch 32, Loss: 0.0586, Accuracy: 0.9023
Test Epoch 33, Loss: 0.0721, Accuracy: 0.9466
Test Epoch 34, Loss: 0.1287, Accuracy: 0.9094
Test Epoch 35, Loss: 0.0712, Accuracy: 0.9141
Test Epoch 36, Loss: 0.1997, Accuracy: 0.8938
Test Epoch 37, Loss: 0.1189, Accuracy: 0.9185
Test Epoch 38, Loss: 0.1008, Accuracy: 0.8750
Test Epoch 39, Loss: 0.0914, Accuracy: 0.9016
Test Epoch 40, Loss: 0.0959, Accuracy: 0.9251
Test Epoch 41, Loss: 0.1205, Accuracy: 0.8821
Test Epoch 42, Loss: 0.0913, Accuracy: 0.9342
Test Epoch 43, Loss: 0.0687, Accuracy: 0.9485
Test Epoch 44, Loss: 0.0711, Accuracy: 0.9544
Test Epoch 45, Loss: 0.0846, Accuracy: 0.9089
Test Epoch 46, Loss: 0.0935, Accuracy: 0.9329
Test Epoch 47, Loss: 0.0766, Accuracy: 0.9400
Test Epoch 48, Loss: 0.1035, Accuracy: 0.9081
Test Epoch 49, Loss: 0.1390, Accuracy: 0.9087
Test Epoch 50, Loss: 0.2837, Accuracy: 0.9245
Test Result, Loss: 0.4067, Accuracy: 0.8599
