Test Epoch 1, Loss: 0.8110, Accuracy: 0.4440
Test Epoch 2, Loss: 0.2087, Accuracy: 0.5924
Test Epoch 3, Loss: 0.0495, Accuracy: 0.8659
Test Epoch 4, Loss: 0.0209, Accuracy: 0.9423
Test Epoch 5, Loss: 0.0139, Accuracy: 0.9610
Test Epoch 6, Loss: 0.0157, Accuracy: 0.9610
Test Epoch 7, Loss: 0.0296, Accuracy: 0.9069
Test Epoch 8, Loss: 0.0418, Accuracy: 0.9154
Test Epoch 9, Loss: 0.0193, Accuracy: 0.9566
Test Epoch 10, Loss: 0.0128, Accuracy: 0.9576
Test Result, Loss: 0.0163, Accuracy: 0.9651
