Test Epoch 1, Loss: 0.9092, Accuracy: 0.4322
Test Epoch 2, Loss: 0.2340, Accuracy: 0.5699
Test Epoch 3, Loss: 0.0699, Accuracy: 0.7921
Test Epoch 4, Loss: 0.0494, Accuracy: 0.8431
Test Epoch 5, Loss: 0.0513, Accuracy: 0.8673
Test Epoch 6, Loss: 0.0225, Accuracy: 0.9528
Test Epoch 7, Loss: 0.0197, Accuracy: 0.9348
Test Epoch 8, Loss: 0.0104, Accuracy: 0.9564
Test Epoch 9, Loss: 0.0165, Accuracy: 0.9674
Test Epoch 10, Loss: 0.0108, Accuracy: 0.9758
Test Result, Loss: 0.0071, Accuracy: 0.9782
